id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
33453747,237263832,Nancy,Honolulu,Primary Urban Center,21.33739,-157.83499,Entire home/apt,89,30,11,2,119,2,5.0,1.0,1.0,1.0,Guest suite
33271992,248364094,Yasuhiko,Honolulu,Primary Urban Center,21.27353,-157.82198,Entire home/apt,234,2,138,1,82,42,4.81,1.0,1.0,1.0,Condo
33526748,111808435,Vacasa,Honolulu,Primary Urban Center,21.28566,-157.83553,Entire home/apt,136,1,18,344,364,6,4.11,0.0,2.0,1.0,Rental unit
33296032,250773484,Lucille,Honolulu,Koolaupoko,21.38118,-157.71324,Entire home/apt,107,30,0,2,0,0,New,2.0,2.0,1.0,Guest suite
33491617,252372030,Cassandra,Honolulu,North Shore Oahu,21.67426,-158.03835,Entire home/apt,200,2,122,1,123,0,4.89,1.0,1.0,1.0,Yurt
33532012,252676552,LuckyCat,Honolulu,Primary Urban Center,21.2757,-157.82404,Entire home/apt,110,3,43,3,58,13,4.88,0.0,1.0,1.0,Condo
33494271,252217571,Toan,Honolulu,Primary Urban Center,21.28159,-157.82607,Entire home/apt,125,7,61,1,131,13,4.85,1.0,1.0,1.0,Condo
33497337,75787058,Tamara,Honolulu,North Shore Oahu,21.64629,-158.05259,Entire home/apt,226,1,178,1,45,46,4.89,1.0,1.0,1.0,Guesthouse
33534295,251680378,Scott,Honolulu,Koolauloa,21.62875,-157.92127,Entire home/apt,261,4,98,1,291,24,4.72,1.0,1.0,1.0,Cottage
33558277,161503775,Rosie,Honolulu,Primary Urban Center,21.28578,-157.8386,Entire home/apt,256,3,128,2,11,41,4.99,1.0,1.0,1.0,Condo
33559350,10386035,Avery,Honolulu,Primary Urban Center,21.28298,-157.82914,Entire home/apt,180,30,47,15,213,4,4.94,2.0,2.0,2.0,Condo
33322721,249791684,Huayu,Honolulu,Primary Urban Center,21.333914,-157.868927,Entire home/apt,270,30,62,4,283,36,4.89,3.0,3.0,1.0,Rental unit
33578768,151398424,Evolve,Honolulu,Primary Urban Center,21.30821,-157.8616,Entire home/apt,101,30,4,213,0,1,3.5,1.0,1.0,1.0,Rental unit
33340259,43793840,Mark,Honolulu,Primary Urban Center,21.28501,-157.83661,Entire home/apt,158,2,55,182,223,17,4.62,0.0,2.0,1.0,Rental unit
33586505,70422087,LaRona,Honolulu,Koolauloa,21.58944,-157.89089,Entire home/apt,185,3,89,14,302,18,4.72,1.0,1.0,1.0,Condo
33946650,256347509,Andrew,Honolulu,Koolaupoko,21.416,-157.80157,Entire home/apt,1190,1,10,1,365,0,4.9,6.0,6.0,4.0,Home
33589299,162131807,Can,Honolulu,Primary Urban Center,21.26887,-157.81334,Entire home/apt,175,2,120,3,103,39,4.78,2.0,2.0,1.0,Rental unit
33658591,9431246,Jerry,Honolulu,Primary Urban Center,21.28076,-157.82645,Entire home/apt,181,1,227,21,230,54,4.89,0.0,1.0,1.0,Rental unit
33971449,50520261,Jt,Honolulu,Waianae,21.44981,-158.18112,Entire home/apt,100,29,76,1,18,2,4.74,1.0,1.0,1.0,Home
33976260,99559345,Kylee,Honolulu,Primary Urban Center,21.29738,-157.78752,Entire home/apt,425,90,11,1,167,2,5.0,2.0,2.0,2.0,Guest suite
33837746,3817898,Suzi,Honolulu,Primary Urban Center,21.28085,-157.8247,Entire home/apt,66,30,64,3,275,3,4.84,1.0,1.0,1.0,Rental unit
33994228,33176574,Kalama,Honolulu,Koolaupoko,21.33662,-157.69745,Entire home/apt,550,29,1,2,361,0,New,4.0,4.0,3.0,Home
33682417,22698433,Rebecca S.,Honolulu,Primary Urban Center,21.28213,-157.82518,Entire home/apt,99,30,14,9,294,4,4.86,0.0,1.0,1.0,Condo
33688777,60104626,Ed,Honolulu,Koolauloa,21.58924,-157.89116,Entire home/apt,215,2,96,1,49,31,4.66,1.0,1.0,1.0,Condo
33691164,226129635,Jeff,Honolulu,North Shore Oahu,21.6783,-158.03324,Entire home/apt,275,3,114,2,52,35,4.81,1.0,1.0,1.0,Home
34002177,95606356,Sheldon,Honolulu,Primary Urban Center,21.29264,-157.83652,Private room,99,30,13,8,335,3,4.77,1.0,1.0,0.0,Home
34004089,210430041,Alyssa,Honolulu,Primary Urban Center,21.27793,-157.82394,Entire home/apt,134,1,137,28,55,29,4.86,0.0,1.0,1.0,Condo
33715079,186081769,Happy Homes,Honolulu,Koolauloa,21.61317,-157.91679,Entire home/apt,168,31,73,2,27,28,4.78,1.0,1.0,1.0,Rental unit
34025576,256774718,Lisa,Honolulu,Primary Urban Center,21.2876,-157.83564,Entire home/apt,80,30,30,70,150,3,4.77,0.0,1.0,1.0,Condo
34026213,256774718,Lisa,Honolulu,Primary Urban Center,21.27989,-157.82611,Entire home/apt,100,30,20,70,113,4,4.75,1.0,1.0,1.0,Condo
33715605,2709332,Mele Naia,Honolulu,Primary Urban Center,21.2766,-157.81333,Entire home/apt,130,30,12,4,127,1,4.42,2.0,2.0,1.0,Home
33715706,207858186,Ashley,Honolulu,Primary Urban Center,21.27936,-157.82266,Entire home/apt,120,30,7,1,365,0,4.67,1.0,1.0,1.0,Rental unit
33883602,26650418,Active Traveler Deals,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,194,4,5,13,0,1,4.2,1.0,1.0,1.0,Condo
33727368,28619317,Ashley,Honolulu,Koolaupoko,21.41234,-157.79438,Entire home/apt,154,30,108,2,0,0,4.76,1.0,1.0,1.0,Guest suite
34041908,3817898,Suzi,Honolulu,Primary Urban Center,21.27972,-157.82439,Entire home/apt,96,30,56,3,339,2,4.64,1.0,1.0,2.0,Condo
34043470,126536164,Wesley,Honolulu,Ewa,21.36974,-158.02154,Private room,179,30,26,2,364,0,4.85,2.0,2.0,0.0,Home
33909606,93911494,Natalie,Honolulu,Ewa,21.31442,-158.02401,Entire home/apt,175,1,2,1,167,2,New,0.0,1.0,1.0,Guesthouse
33754623,247499993,Booking,Honolulu,Primary Urban Center,21.2878,-157.8319,Entire home/apt,101,2,86,14,324,31,4.44,0.0,1.0,1.0,Condo
33754634,247499993,Booking,Honolulu,Primary Urban Center,21.2858,-157.83173,Entire home/apt,109,2,104,14,290,34,4.59,0.0,1.0,1.0,Condo
34089749,128275237,Kevin,Honolulu,North Shore Oahu,21.58579,-158.11014,Private room,55,30,5,2,269,1,5.0,1.0,1.0,0.0,Home
33911271,72781009,Dan,Honolulu,Primary Urban Center,21.34741,-157.85543,Entire home/apt,96,30,96,5,359,20,4.41,2.0,2.0,1.0,Townhouse
34093447,257448536,Lance & Mika,Honolulu,Primary Urban Center,21.27123,-157.8213,Entire home/apt,198,3,71,1,252,12,4.59,0.0,3.0,1.0,Rental unit
33912372,69552498,Captain Cook Resorts,Honolulu,Primary Urban Center,21.274725,-157.820938,Entire home/apt,203,3,43,189,178,11,4.88,1.0,1.0,1.0,Condo
33759827,11187930,Sue,Honolulu,Primary Urban Center,21.28002,-157.79665,Entire home/apt,89,30,53,1,249,2,4.98,0.0,0.0,1.0,Guest suite
33939422,256282292,Jean,Honolulu,Primary Urban Center,21.27823,-157.82259,Entire home/apt,169,29,1,1,0,0,New,1.0,1.0,1.0,Condo
33942657,131009276,Dawn,Honolulu,Primary Urban Center,21.27333,-157.82005,Entire home/apt,170,30,6,1,224,0,4.17,2.0,2.0,2.0,Condo
33815582,33518620,Wei,Honolulu,Primary Urban Center,21.27013,-157.815,Entire home/apt,382,30,90,23,205,32,4.77,3.0,3.0,2.0,Home
34203814,1927133,Eddie & Harumi,Honolulu,East Honolulu,21.28005,-157.75046,Entire home/apt,98,30,26,1,258,4,4.96,1.0,1.0,1.0,Guest suite
34205128,195869416,Paniolo,Honolulu,Primary Urban Center,21.28656,-157.83922,Private room,209,1,22,7,346,4,4.5,1.0,1.0,0.0,Hotel
33817264,170680768,Twi,Honolulu,Primary Urban Center,21.34246,-157.82761,Entire home/apt,296,30,41,2,285,5,4.88,3.0,3.0,2.0,Home
33829131,5448114,David,Honolulu,Primary Urban Center,21.28638,-157.83574,Entire home/apt,180,30,1,5,229,1,New,2.0,2.0,2.0,Condo
34210759,256907144,Lisa,Honolulu,Primary Urban Center,21.28664,-157.8332,Entire home/apt,200,30,2,1,93,0,New,2.0,2.0,2.0,Condo
34212487,256774718,Lisa,Honolulu,Primary Urban Center,21.28161,-157.82768,Entire home/apt,148,2,99,70,34,29,4.7,1.0,1.0,1.0,Condo
34229354,34607577,Kathleen,Honolulu,North Shore Oahu,21.65152,-158.05389,Entire home/apt,266,30,132,1,57,29,4.64,1.0,1.0,1.0,Guest suite
34419937,3964026,Turtle Bay,Honolulu,Koolauloa,21.701524,-157.99517,Entire home/apt,428,1,43,22,245,8,4.63,2.0,2.0,5.0,Condo
34421779,26881847,Randy,Honolulu,Koolaupoko,21.38922,-157.73768,Entire home/apt,175,90,7,1,161,2,5.0,3.0,3.0,2.0,Condo
34247459,257188468,Linda,Honolulu,Primary Urban Center,21.26372,-157.82051,Entire home/apt,125,28,3,1,117,1,5.0,0.0,1.0,1.0,Condo
34424560,245004512,Kathy,Honolulu,Primary Urban Center,21.30635,-157.81964,Entire home/apt,154,30,6,6,49,2,4.83,2.0,2.0,1.0,Home
34157035,69552498,Captain Cook Resorts,Honolulu,Primary Urban Center,21.280006,-157.830963,Entire home/apt,269,3,37,189,154,13,4.81,2.0,2.0,1.0,Condo
34158141,257907566,Mabel,Honolulu,Primary Urban Center,21.28,-157.8259,Entire home/apt,189,4,75,28,119,25,4.73,1.0,1.0,1.0,Condo
34430689,107293305,Gather Vacations,Honolulu,Koolaupoko,21.38289,-157.71034,Entire home/apt,630,7,1,313,318,1,New,4.0,4.0,3.0,Home
34159650,42509663,Lindsay,Honolulu,Koolauloa,21.67444,-157.94362,Entire home/apt,213,1,168,1,60,50,4.9,2.0,2.0,1.0,Home
34178516,26970258,Liz,Honolulu,Koolaupoko,21.33778,-157.69875,Entire home/apt,305,29,117,2,118,19,4.86,3.0,3.0,2.0,Home
34179070,212127807,Jennifer,Honolulu,Primary Urban Center,21.28515,-157.83907,Entire home/apt,300,2,12,2,209,0,4.92,1.0,1.0,1.0,Condo
34180850,69552498,Captain Cook Resorts,Honolulu,Primary Urban Center,21.284136,-157.838394,Entire home/apt,205,3,40,189,210,17,4.78,1.0,1.0,1.0,Condo
34285824,258069545,Emy,Honolulu,Primary Urban Center,21.27487,-157.82242,Entire home/apt,124,1,146,2,335,48,4.89,0.0,1.0,1.0,Rental unit
34483553,179841019,Ivy,Honolulu,Primary Urban Center,21.31452,-157.85379,Entire home/apt,66,30,32,2,163,3,4.69,1.0,1.0,1.0,Townhouse
34484085,1510926,Gabe,Honolulu,Koolaupoko,21.40058,-157.74169,Entire home/apt,595,14,0,1,180,0,New,3.0,3.0,2.0,Home
34183336,139783985,Sheryl,Honolulu,Koolauloa,21.69421,-158.01524,Entire home/apt,1400,30,5,1,348,2,5.0,4.0,4.0,5.0,Home
34720267,172248424,Sheiva,Honolulu,Primary Urban Center,21.28221,-157.83892,Private room,1440,7,2,3,358,0,New,2.0,2.0,0.0,Resort
34299756,258950643,Dianna,Honolulu,East Honolulu,21.28775,-157.72228,Entire home/apt,600,30,13,3,313,1,4.92,5.0,5.0,4.0,Guesthouse
34312436,133640524,Doug,Honolulu,Primary Urban Center,21.27507,-157.822,Entire home/apt,115,2,67,3,8,31,4.57,1.0,1.0,1.0,Condo
34725283,9431246,Jerry,Honolulu,Primary Urban Center,21.28124,-157.82817,Entire home/apt,122,1,132,21,333,43,4.79,0.0,2.0,1.0,Rental unit
34725563,261475104,Phillip,Honolulu,Primary Urban Center,21.30882,-157.83376,Entire home/apt,114,30,19,2,123,2,5.0,2.0,2.0,1.0,Guest suite
34316821,258069545,Emy,Honolulu,Primary Urban Center,21.2752,-157.8244,Entire home/apt,210,1,105,2,160,29,4.79,1.0,1.0,1.0,Condo
34546249,43793840,Mark,Honolulu,Primary Urban Center,21.28501,-157.83661,Entire home/apt,121,2,20,182,321,0,4.5,0.0,2.0,1.0,Condo
34742131,140404508,Concierge,Honolulu,Ewa,21.33272,-158.1202,Entire home/apt,750,7,4,91,198,4,5.0,1.0,1.0,1.0,Condo
34743224,140404508,Concierge,Honolulu,Primary Urban Center,21.28398,-157.83937,Entire home/apt,650,7,8,91,164,5,4.88,2.0,2.0,2.0,Condo
34748766,43793840,Mark,Honolulu,Primary Urban Center,21.261,-157.82039,Entire home/apt,250,3,38,182,185,13,4.66,1.0,1.0,1.0,Condo
34342927,27692641,Sai,Honolulu,Primary Urban Center,21.28515,-157.83604,Hotel room,146,3,143,1,105,38,4.93,0.0,2.0,0.0,Aparthotel
34749531,1040710,June,Honolulu,North Shore Oahu,21.67873,-158.03282,Entire home/apt,143,2,214,2,321,56,4.77,0.0,1.0,1.0,Guesthouse
34750528,26591491,Rick,Honolulu,Ewa,21.34277,-158.12117,Entire home/apt,150,30,1,36,251,1,New,2.0,2.0,2.0,Townhouse
34348436,215586490,Brian,Honolulu,Primary Urban Center,21.27974,-157.82583,Entire home/apt,139,1,73,33,37,21,4.64,1.0,1.0,1.0,Condo
34349080,259334476,Kurt,Honolulu,Primary Urban Center,21.271,-157.82128,Entire home/apt,104,3,103,1,117,37,4.92,0.0,1.0,1.0,Condo
34751788,46890731,Eva,Honolulu,Primary Urban Center,21.26688,-157.7814,Entire home/apt,4629,5,5,3,301,1,5.0,7.0,7.0,5.0,Home
34553565,169004091,Jim,Honolulu,Ewa,21.32872,-158.02462,Entire home/apt,200,180,10,2,362,1,5.0,3.0,3.0,2.0,Home
34574288,167827493,Roarty,Honolulu,North Shore Oahu,21.65168,-158.05398,Entire home/apt,236,30,187,1,146,41,4.61,0.0,1.0,1.0,Guest suite
34754363,262104185,Tiffany,Honolulu,Primary Urban Center,21.28487,-157.83404,Entire home/apt,94,1,118,4,84,25,4.75,1.0,1.0,1.0,Condo
34780800,262259066,Natalia,Honolulu,Primary Urban Center,21.28334,-157.82804,Entire home/apt,99,31,5,2,0,0,5.0,1.0,1.0,1.0,Rental unit
34781289,262259066,Natalia,Honolulu,Primary Urban Center,21.28283,-157.82813,Entire home/apt,99110,30,4,2,165,0,4.25,1.0,1.0,1.0,Condo
34577132,19687048,Rachel,Honolulu,Primary Urban Center,21.27688,-157.82391,Entire home/apt,144,30,17,1,0,4,4.82,1.0,1.0,1.0,Rental unit
34367250,259459747,Glorien,Honolulu,Primary Urban Center,21.27836,-157.822,Entire home/apt,128,30,64,1,50,5,4.97,1.0,1.0,1.0,Condo
34782003,23361196,Waimanalo,Honolulu,Koolaupoko,21.33288,-157.69669,Entire home/apt,307,5,2,10,276,0,New,3.0,3.0,1.0,Cottage
34367808,150835162,Joey,Honolulu,Primary Urban Center,21.31493,-157.85972,Private room,80,2,16,8,90,0,4.69,1.0,1.0,0.0,Rental unit
34782056,23361196,Waimanalo,Honolulu,Koolaupoko,21.33292,-157.69503,Entire home/apt,412,7,8,10,265,1,4.88,14.0,14.0,1.0,Cottage
34621319,150835162,Joey,Honolulu,Primary Urban Center,21.31454,-157.86166,Private room,73,2,9,8,90,0,4.78,1.0,1.0,0.0,Rental unit
34622213,150835162,Joey,Honolulu,Primary Urban Center,21.31498,-157.85925,Private room,77,2,15,8,90,0,4.87,1.0,1.0,0.0,Rental unit
34370848,259490577,Youngji,Honolulu,Primary Urban Center,21.27488,-157.82126,Entire home/apt,170,1,228,3,64,55,4.88,1.0,1.0,1.0,Condo
34657159,261475104,Phillip,Honolulu,Primary Urban Center,21.30652,-157.83362,Entire home/apt,111,30,21,2,96,4,4.95,2.0,2.0,5.0,Guest suite
34375374,29109891,Chris,Honolulu,Waianae,21.46116,-158.20829,Entire home/apt,111,30,89,3,334,22,4.79,3.0,3.0,2.0,Home
34794590,147259448,Jian,Honolulu,Primary Urban Center,21.28589,-157.83362,Entire home/apt,117,1,133,2,93,39,4.77,0.0,1.0,1.0,Rental unit
34794870,131866134,Jian,Honolulu,Primary Urban Center,21.28788,-157.83182,Entire home/apt,105,1,110,3,113,31,4.68,0.0,1.0,1.0,Rental unit
34393218,42947939,Chris,Honolulu,Primary Urban Center,21.27108,-157.81845,Entire home/apt,118,1,91,28,335,25,4.46,0.0,2.0,1.0,Condo
34396720,17845386,Katie,Honolulu,North Shore Oahu,21.66811,-158.04778,Entire home/apt,100,30,19,1,84,1,4.95,0.0,1.0,1.0,Guesthouse
34811938,110377634,Qi,Honolulu,Primary Urban Center,21.28449,-157.83958,Private room,120,1,86,1,34,33,4.75,0.0,2.0,0.0,Guest suite
34692037,261698386,Julian,Honolulu,Ewa,21.33664,-158.11162,Private room,300,1,2,1,0,0,New,1.0,1.0,0.0,Rental unit
34711751,245004512,Kathy,Honolulu,Primary Urban Center,21.31734382870998,-157.81415584170608,Entire home/apt,161,30,5,6,49,1,4.8,2.0,2.0,1.0,Home
34813123,140404508,Concierge,Honolulu,Ewa,21.33035,-158.12204,Entire home/apt,945,7,17,91,188,8,4.71,2.0,2.0,2.0,Condo
34714857,9431246,Jerry,Honolulu,Primary Urban Center,21.28763,-157.83347,Entire home/apt,99,1,150,21,303,44,4.81,0.0,1.0,1.0,Rental unit
34817055,34292205,Kenny,Honolulu,Ewa,21.34116,-158.11905,Entire home/apt,700,5,15,1,0,3,4.87,4.0,4.0,3.0,Home
34818531,157341901,Tessie,Honolulu,Primary Urban Center,21.31852,-157.84676,Entire home/apt,205,30,26,1,334,15,4.54,4.0,4.0,2.0,Home
34716211,64815963,Gail,Honolulu,Koolaupoko,21.49924,-157.85207,Entire home/apt,100,30,53,1,84,11,5.0,0.0,1.0,1.0,Home
35032682,154465936,"Rob, Celia, Julie, Roger",Honolulu,Primary Urban Center,21.27208,-157.82275,Entire home/apt,527,3,103,1,217,39,4.96,2.0,2.0,2.0,Condo
34716856,19593945,Brian,Honolulu,Primary Urban Center,21.27438,-157.82188,Entire home/apt,230,3,93,1,237,28,4.84,1.0,1.0,1.0,Condo
34716871,261856591,Maelita,Honolulu,Koolauloa,21.61137,-157.9129,Entire home/apt,473,7,47,1,156,0,4.94,3.0,3.0,2.0,Home
34822586,262533942,Sharon,Honolulu,Primary Urban Center,21.30933,-157.86075,Entire home/apt,189,3,111,22,90,24,4.79,1.0,1.0,1.0,Condo
35039138,33749437,Hanna,Honolulu,Ewa,21.33277,-158.12172,Private room,500,4,32,25,0,2,5.0,2.0,2.0,2.0,Resort
35039325,263949529,Peter J,Honolulu,North Shore Oahu,21.5798,-158.1756,Entire home/apt,295,4,59,1,100,18,4.92,1.0,1.0,1.0,Cottage
34719349,43793840,Mark,Honolulu,Primary Urban Center,21.261,-157.82039,Entire home/apt,220,3,28,182,205,9,4.93,1.0,1.0,1.0,Condo
35042213,180925564,Deborah,Honolulu,Waianae,21.47869,-158.2234,Entire home/apt,85,30,6,4,208,0,4.67,1.0,1.0,1.0,Condo
34719456,41562372,Jamie Lynn,Honolulu,Primary Urban Center,21.27428,-157.82459,Entire home/apt,181,28,20,1,192,4,4.9,1.0,1.0,1.0,Condo
35351060,43793840,Mark,Honolulu,Primary Urban Center,21.27604,-157.82132,Entire home/apt,75,29,6,182,228,3,4.17,0.0,1.0,1.0,Rental unit
35358117,256774718,Lisa,Honolulu,Primary Urban Center,21.29019,-157.83474,Private room,70,30,7,70,105,3,4.71,0.0,1.0,0.0,Condo
35069027,38304048,Matty,Honolulu,North Shore Oahu,21.58206,-158.14168,Private room,70,186,8,1,365,0,4.88,1.0,1.0,0.0,Home
35417647,80344769,Marbella,Honolulu,Primary Urban Center,21.27299,-157.8207,Entire home/apt,143,1,136,10,333,28,4.74,1.0,1.0,1.0,Condo
34915413,249791684,Huayu,Honolulu,Primary Urban Center,21.33347,-157.86792,Entire home/apt,349,30,80,4,52,47,4.85,3.0,3.0,2.0,Rental unit
35423987,111808435,Vacasa,Honolulu,Primary Urban Center,21.2883,-157.83901,Entire home/apt,148,30,0,344,364,0,New,2.0,2.0,5.0,Rental unit
35433247,42947939,Chris,Honolulu,Primary Urban Center,21.26924,-157.81908,Entire home/apt,267,1,100,28,333,26,4.48,0.0,1.0,1.0,Condo
35094786,264364329,Michele,Honolulu,North Shore Oahu,21.57041,-158.11102,Private room,177,1,98,1,246,44,4.8,1.0,1.0,0.0,Home
35099577,236664052,Chimera,Honolulu,Primary Urban Center,21.28181,-157.83822,Entire home/apt,1414,2,0,29,331,0,New,4.0,4.0,3.0,Serviced apartment
34916543,247520305,T.C. & Kanani,Honolulu,Ewa,21.32668,-158.07296,Entire home/apt,464,2,141,1,86,41,4.78,3.0,3.0,5.0,Townhouse
35124588,210430041,Alyssa,Honolulu,Primary Urban Center,21.2754,-157.82468,Entire home/apt,145,3,39,28,161,13,4.87,0.0,2.0,1.0,Condo
35465568,24643312,Kate,Honolulu,Primary Urban Center,21.31017,-157.86187,Entire home/apt,168,3,138,1,61,38,4.67,1.0,1.0,1.0,Condo
35136136,63406235,Masaki,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,189,3,118,2,0,32,4.69,1.0,1.0,1.0,Condo
35157564,264777142,Van Life Hawaii Rental,Honolulu,Primary Urban Center,21.28688,-157.83706,Entire home/apt,150,2,41,1,0,5,4.73,1.0,1.0,0.0,Camper/RV
35157682,140404508,Concierge,Honolulu,Primary Urban Center,21.28347,-157.83728,Entire home/apt,500,7,0,91,185,0,New,1.0,1.0,1.0,Condo
35492053,128175133,Seaview,Honolulu,Primary Urban Center,21.30112,-157.82368,Private room,37,30,8,28,148,1,4.0,1.0,1.0,0.0,Rental unit
34947312,1567474,Katie,Honolulu,Primary Urban Center,21.27381,-157.81476,Entire home/apt,185,30,3,1,44,0,5.0,1.0,1.0,1.0,Guesthouse
35158317,16638576,Helena,Honolulu,Koolauloa,21.69864,-157.9958,Entire home/apt,543,3,34,14,281,12,4.73,2.0,2.0,2.0,Townhouse
34970506,186952542,Love Rentals,Honolulu,Primary Urban Center,21.283975243527635,-157.8358502930218,Entire home/apt,88,2,66,59,238,27,4.38,0.0,1.0,1.0,Home
35511842,130643946,Ohana Stay,Honolulu,Primary Urban Center,21.2757,-157.82367,Entire home/apt,400,2,27,3,84,1,4.89,2.0,2.0,2.0,Condo
35512344,83199051,Wendy,Honolulu,Primary Urban Center,21.30674,-157.84698,Entire home/apt,70,90,9,2,365,0,4.56,1.0,1.0,1.0,Condo
35514384,3332623,Tiare,Honolulu,Primary Urban Center,21.27863,-157.82258,Entire home/apt,135,30,18,16,233,4,4.94,1.0,1.0,1.0,Condo
35177671,140404508,Concierge,Honolulu,Primary Urban Center,21.28437,-157.83779,Entire home/apt,500,7,0,91,185,0,New,1.0,1.0,1.0,Condo
35524604,267274609,Naoko,Honolulu,Ewa,21.33137,-158.12018,Entire home/apt,1200,7,2,4,7,0,New,2.0,2.0,2.0,Condo
35178799,140404508,Concierge,Honolulu,Primary Urban Center,21.28363,-157.83739,Entire home/apt,780,7,1,91,191,1,New,2.0,2.0,2.0,Condo
35189670,247499993,Booking,Honolulu,Primary Urban Center,21.2866,-157.83301,Entire home/apt,115,2,119,14,236,29,4.76,0.0,1.0,1.0,Condo
35189919,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27479,-157.82098,Entire home/apt,115,2,83,98,265,15,4.82,1.0,1.0,1.0,Condo
35003297,10386035,Avery,Honolulu,Primary Urban Center,21.28085,-157.82588,Entire home/apt,246,1,131,15,126,44,4.79,1.0,1.0,1.0,Condo
35196313,140404508,Concierge,Honolulu,Primary Urban Center,21.28486,-157.83687,Entire home/apt,500,7,1,91,185,0,New,1.0,1.0,1.0,Condo
35673400,95606356,Sheldon,Honolulu,Primary Urban Center,21.29217,-157.83607,Private room,89,30,8,8,341,5,4.5,1.0,1.0,0.0,Home
35196881,140404508,Concierge,Honolulu,Primary Urban Center,21.28479,-157.83682,Entire home/apt,650,7,2,91,193,2,New,2.0,2.0,2.0,Condo
35197332,140404508,Concierge,Honolulu,Primary Urban Center,21.28432,-157.83883,Entire home/apt,500,7,0,91,185,0,New,1.0,1.0,1.0,Condo
35681877,226893142,Manager,Honolulu,Primary Urban Center,21.28086,-157.82707,Entire home/apt,70,30,17,26,40,3,4.59,1.0,1.0,1.0,Condo
35260656,129961258,Clarissa,Honolulu,Primary Urban Center,21.27499,-157.82372,Entire home/apt,110,3,81,1,123,30,4.63,0.0,0.0,1.0,Condo
35694715,123317556,James,Honolulu,Primary Urban Center,21.28653,-157.83788,Entire home/apt,143,1,128,16,174,40,4.83,0.0,2.0,1.0,Condo
35559972,131883023,Zoe,Honolulu,East Honolulu,21.28874,-157.70656,Entire home/apt,250,30,2,6,365,1,New,3.0,3.0,2.0,Rental unit
35713435,226893142,Manager,Honolulu,Primary Urban Center,21.28086,-157.82707,Entire home/apt,70,30,12,26,48,1,4.42,1.0,1.0,1.0,Condo
35722042,372220134,Oceans,Honolulu,Primary Urban Center,21.27375,-157.82021,Entire home/apt,271,1,67,9,106,18,4.9,1.0,1.0,1.0,Condo
35574730,153479095,Jeff,Honolulu,Primary Urban Center,21.27172,-157.81522,Entire home/apt,251,4,16,5,190,16,4.75,2.0,2.0,2.0,Guesthouse
35267149,265274732,Carol,Honolulu,North Shore Oahu,21.58003,-158.13074,Entire home/apt,120,7,42,1,15,2,4.81,1.0,1.0,1.0,Guesthouse
35583943,42947939,Chris,Honolulu,Primary Urban Center,21.26915,-157.81717,Entire home/apt,141,1,93,28,357,22,4.44,0.0,2.0,1.0,Condo
35611108,226893142,Manager,Honolulu,Primary Urban Center,21.28086,-157.82707,Entire home/apt,80,30,18,26,8,6,4.17,1.0,1.0,1.0,Condo
35280997,265616065,Bryan,Honolulu,Koolauloa,21.70031,-157.99434,Entire home/apt,449,2,138,1,209,40,4.86,2.0,2.0,2.0,Condo
35284763,128175133,Seaview,Honolulu,Primary Urban Center,21.29999,-157.82174,Private room,30,30,1,28,180,0,New,1.0,1.0,0.0,Rental unit
35743085,153595635,Shujie,Honolulu,Primary Urban Center,21.27118,-157.81943,Entire home/apt,99,1,89,10,116,31,4.7,1.0,1.0,1.0,Condo
35284839,259640808,Ciera,Honolulu,Primary Urban Center,21.31062,-157.85154,Private room,600,30,0,1,0,0,New,1.0,1.0,0.0,Home
35747335,7312534,C & C,Honolulu,Primary Urban Center,21.28326,-157.82834,Entire home/apt,114,3,150,4,171,57,4.83,0.0,1.0,1.0,Rental unit
35767559,153595635,Shujie,Honolulu,Primary Urban Center,21.28604,-157.83165,Entire home/apt,199,1,49,10,85,17,4.84,2.0,2.0,2.0,Condo
35293455,10306818,Iwa,Honolulu,North Shore Oahu,21.57573,-158.10573,Entire home/apt,175,3,53,3,216,19,4.96,0.0,1.0,1.0,Cottage
35767754,153595635,Shujie,Honolulu,Primary Urban Center,21.28663,-157.83174,Entire home/apt,108,1,65,10,154,23,4.68,1.0,1.0,1.0,Condo
35618956,23147218,Patti,Honolulu,Ewa,21.31357,-158.02067,Private room,60,29,14,2,222,4,4.93,1.0,1.0,0.0,Home
35769445,132387312,Gengxu,Honolulu,Primary Urban Center,21.28458,-157.83383,Entire home/apt,112,1,123,1,208,29,4.5,1.0,1.0,1.0,Condo
35770108,153595635,Shujie,Honolulu,Primary Urban Center,21.27366,-157.82186,Entire home/apt,199,1,115,10,151,39,4.8,1.0,1.0,1.0,Condo
35648145,226893142,Manager,Honolulu,Primary Urban Center,21.27984,-157.82815,Entire home/apt,70,30,13,26,39,4,4.69,1.0,1.0,1.0,Condo
35778216,7312534,C & C,Honolulu,Primary Urban Center,21.28192,-157.82619,Entire home/apt,112,3,188,4,189,52,4.82,0.0,1.0,1.0,Rental unit
