id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
12830718,17519759,Lonelle,138,410.0,20.95801,-156.685,103,4.88,5,45,4.9,4.78,4.96,4.95,4.93,4.79,1,3,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,15
12706955,69076063,Steven,129,242.0,20.76961,-156.45812,30,4.73,5,1125,4.8,4.6,4.8,4.77,4.87,4.7,1,4,0.0,2.0,2.0,Kihei-Makena,Maui,Entire home/apt,2
12707911,69076063,Steven,279,170.0,20.76949,-156.45819,82,4.88,5,1125,4.86,4.91,4.9,4.94,4.91,4.83,1,2,0.0,1.0,2.0,Kihei-Makena,Maui,Entire home/apt,2
12736744,31242763,John,217,266.0,20.94438,-156.68982,88,4.72,1,60,4.77,4.73,4.76,4.77,4.93,4.69,1,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,2
12761650,36133410,Patty,358,599.0,20.93747,-156.69223,1,5.0,7,1125,5.0,5.0,3.0,5.0,5.0,5.0,0,4,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,50
12762350,36133410,Patty,358,1395.0,20.93736,-156.69127,6,5.0,7,1125,5.0,4.83,5.0,4.83,4.83,4.5,0,8,0.0,2.0,4.0,Lahaina,Maui,Entire home/apt,50
12762353,36133410,Patty,358,1449.0,20.93736,-156.69127,2,5.0,7,1125,5.0,4.5,5.0,5.0,5.0,5.0,0,8,0.0,2.0,4.0,Lahaina,Maui,Entire home/apt,50
12762359,36133410,Patty,358,999.0,20.93736,-156.69127,3,5.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,50
12853065,25700238,Anke,268,220.0,20.72587,-156.4469,190,4.89,3,27,4.93,4.85,4.94,4.99,4.96,4.86,0,4,0.0,1.0,2.0,Kihei-Makena,Maui,Entire home/apt,42
12762365,36133410,Patty,358,759.0,20.93736,-156.69127,0,0.0,7,1125,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,50
12762368,36133410,Patty,358,513.0,20.93736,-156.69127,5,5.0,7,1125,4.8,5.0,5.0,5.0,5.0,4.8,0,4,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,50
12855603,2134638,Manolo,218,200.0,20.90811,-156.37707,153,4.88,1,1125,4.93,4.94,4.95,4.99,4.96,4.7,0,2,0.0,1.0,1.0,Paia-Haiku,Maui,Entire home/apt,3
12986481,46012704,Equity Residences,140,994.0,20.99647,-156.6581,23,4.83,3,365,4.91,4.7,4.7,4.52,4.87,4.52,0,6,0.0,3.0,4.0,Lahaina,Maui,Entire home/apt,5
13004387,733802,Kathy,301,249.0,20.796335,-156.50526,35,4.94,7,1123,4.97,5.0,4.94,4.97,4.89,4.86,1,4,0.0,2.0,3.0,Kihei-Makena,Maui,Entire home/apt,48
12886223,36133410,Patty,358,599.0,20.93913,-156.69215,1,5.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,50
12891979,57940735,Pmi,239,199.0,20.71288,-156.44428,36,4.72,1,1125,4.89,4.75,4.86,4.92,4.94,4.64,1,4,0.0,1.0,1.0,Kihei-Makena,Maui,Entire home/apt,69
12892198,57940735,Pmi,198,209.0,20.71288,-156.44428,40,4.98,1,1125,4.98,4.93,4.98,4.9,5.0,4.8,1,4,0.0,1.0,2.0,Kihei-Makena,Maui,Entire home/apt,69
12901579,31944188,Peter,194,175.0,20.86788,-156.67441,124,4.93,4,1125,4.96,4.92,4.9,4.92,4.98,4.89,0,3,0.0,1.0,2.0,Lahaina,Maui,Private room,1
