id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
864419432471147378,151398424,Evolve,317,266.0,19.66494,-155.9796,1,5.0,2,1125,5.0,5.0,5.0,4.0,5.0,4.0,1,8,0.0,3.0,5.0,North Kona,Hawaii,Entire home/apt,213
861866086699434983,166048966,Hawaii Luxury,332,284.0,19.92337509700553,-155.8830956556835,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,5.0,South Kohala,Hawaii,Entire home/apt,22
861866107271793175,166048966,Hawaii Luxury,214,113.0,20.2378878,-155.8306469,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,1.0,North Kohala,Hawaii,Entire home/apt,22
861928244667372599,421178850,Patty,142,550.0,19.640662527139803,-155.996870646703,0,0.0,5,365,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,4.0,4.0,North Kona,Hawaii,Entire home/apt,6
864602960699551796,166048966,Hawaii Luxury,214,113.0,20.23828718206422,-155.83081752630798,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,1.0,North Kohala,Hawaii,Entire home/apt,22
862230278429655661,500310358,Fazlul,35,142.0,19.62635325368489,-155.98545262706105,0,0.0,1,1125,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,2.0,North Kona,Hawaii,Entire home/apt,5
864625820138036668,55314381,Sunset,276,817.0,19.583501334293068,-155.96853726137695,0,0.0,3,27,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,4.0,5.0,North Kona,Hawaii,Entire home/apt,1
864731532615314842,7226369,Iris & Zach,360,428.0,19.5041882004402,-155.9260670362561,0,0.0,5,365,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,4.0,5.0,South Kona,Hawaii,Entire home/apt,5
864770534342814824,470583840,Miles,171,277.0,19.65553118975471,-155.13800583779812,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,2.0,4.0,South Hilo,Hawaii,Entire home/apt,4
864772152064537340,4385011,El,77,73.0,19.49281178732331,-154.8674806271481,1,5.0,2,365,5.0,4.0,5.0,5.0,5.0,5.0,1,3,0.0,1.0,1.0,Puna,Hawaii,Entire home/apt,2
864828140534971147,51103759,Leavon,207,180.0,19.6294574,-155.988506,0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,2.0,North Kona,Hawaii,Private room,5
867587277001656770,262664392,Adriano And Julia,296,121.0,19.66278942654905,-155.95730763491324,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,3.0,North Kona,Hawaii,Private room,5
867640396995583707,65266232,Bo,0,250.0,19.6196506,-155.9853582,0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,3.0,North Kona,Hawaii,Private room,1
867667215813870154,509660255,Freditas,365,299.0,19.70998202412898,-155.0765599546352,1,5.0,3,365,5.0,4.0,5.0,5.0,4.0,5.0,0,6,0.0,3.0,3.0,South Hilo,Hawaii,Entire home/apt,1
