id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
385185,1928202,Meera,125,65.0,21.27172,-157.70183,260,4.83,29,180,4.88,4.86,4.96,4.94,4.93,4.87,0,2,0.0,0.0,1.0,East Honolulu,Honolulu,Private room,2
408489,1579356,Cheri,47,289.0,21.39792,-157.72926,41,4.98,30,90,4.9,4.93,4.98,5.0,4.97,5.0,0,2,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,2
416853,2073003,Chin & Twu,0,109.0,21.28001,-157.82278,341,4.57,2,1125,4.6,4.3,4.75,4.85,4.8,4.63,1,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,3
420399,2000396,Clare,68,119.0,21.275120033093227,-157.81919243573367,8,5.0,30,90,5.0,5.0,5.0,5.0,5.0,5.0,0,3,0.0,2.0,3.0,Primary Urban Center,Honolulu,Entire home/apt,1
424902,2112511,Shari,343,200.0,21.41798,-157.74791,163,4.85,30,90,4.92,4.9,4.98,4.96,4.78,4.84,0,4,0.0,1.0,1.0,Koolaupoko,Honolulu,Entire home/apt,1
426613,1671698,Brenda,301,108.0,21.27513,-157.82463,268,4.6,1,1125,4.71,4.55,4.77,4.83,4.88,4.62,0,2,0.0,1.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
438923,2180698,Malia,147,113.0,21.69981,-157.99452,422,4.8,3,30,4.82,4.77,4.9,4.91,4.93,4.82,0,2,0.0,0.0,1.0,Koolauloa,Honolulu,Private room,1
583095,2872572,Denice,304,733.0,21.33646,-158.12241,40,4.8,6,365,4.83,4.8,4.78,4.75,4.9,4.78,0,6,0.0,2.0,3.0,Ewa,Honolulu,Entire home/apt,9
583302,2874260,Maria,270,92.0,21.66803,-158.04258,58,4.97,5,30,4.95,4.97,4.9,4.91,4.97,4.93,1,4,0.0,0.0,4.0,North Shore Oahu,Honolulu,Shared room,11
583315,2874260,Maria,248,445.0,21.66968,-158.04463,9,5.0,5,30,5.0,4.89,4.89,4.89,5.0,4.89,1,4,0.0,1.0,3.0,North Shore Oahu,Honolulu,Entire home/apt,11
484879,2178105,A,321,225.0,21.68111,-158.03306,269,4.45,30,60,4.54,4.46,4.82,4.76,4.81,4.4,1,2,0.0,0.0,1.0,North Shore Oahu,Honolulu,Entire home/apt,1
485229,2401853,Rachel,265,266.0,21.3976,-157.73564,36,4.8,6,29,4.94,4.76,4.94,4.79,4.94,4.71,0,2,0.0,0.0,1.0,Koolaupoko,Honolulu,Private room,2
485244,2401853,Rachel,212,326.0,21.39929,-157.73733,30,4.73,5,31,4.83,4.7,4.87,4.83,4.83,4.6,0,3,0.0,0.0,2.0,Koolaupoko,Honolulu,Private room,2
609723,2584581,J & R,254,170.0,21.3817,-157.73075,177,4.91,30,365,4.86,4.95,4.96,4.98,4.8,4.82,0,5,0.0,3.0,3.0,Koolaupoko,Honolulu,Entire home/apt,5
497782,2456676,Eriko,191,107.0,21.28041,-157.82452,63,4.53,30,190,4.48,4.23,4.79,4.79,4.76,4.48,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
626156,3103484,Thomas,102,230.0,21.39627,-157.72998,59,4.88,29,1125,4.89,4.91,4.95,4.92,4.97,4.76,0,5,0.0,2.0,2.0,Koolaupoko,Honolulu,Entire home/apt,2
631771,1298922,Greg,0,450.0,21.39869,-157.74429,74,4.79,30,365,4.86,4.85,4.99,4.81,4.74,4.68,0,7,0.0,4.0,4.0,Koolaupoko,Honolulu,Entire home/apt,1
512183,2232017,Kari,30,350.0,21.28591,-157.81139,33,4.66,1,1125,4.76,4.59,4.9,4.69,4.66,4.45,0,6,0.0,2.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,1
633314,3152360,Tropical Studios At Marine Surf,313,141.0,21.28015,-157.82753,96,4.79,1,365,4.89,4.81,4.82,4.91,4.89,4.77,1,4,0.0,0.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,20
521895,1671879,Roger,7,99.0,21.28146,-157.82811,132,4.3,90,365,4.5,4.31,4.72,4.65,4.8,4.49,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,1
669834,2456676,Eriko,268,80.0,21.28632,-157.83147,59,4.34,31,210,4.55,4.21,4.78,4.76,4.58,4.39,0,2,0.0,0.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
551138,2709332,Mele Naia,113,98.0,21.27459,-157.81327,100,4.41,30,365,4.47,4.48,4.73,4.72,4.6,4.47,0,2,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,4
671346,1866267,Raymond And Azlina,260,423.0,21.639516659211623,-157.91869716955114,24,4.88,30,120,4.79,4.92,5.0,4.96,4.83,4.54,0,4,0.0,0.0,3.0,Koolauloa,Honolulu,Entire home/apt,10
673187,3414958,Phil,361,85.0,21.34534,-158.08374,67,4.23,31,60,4.41,4.12,4.74,4.62,4.49,4.35,0,4,0.0,2.0,2.0,Ewa,Honolulu,Entire home/apt,3
