id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
5269,7620,Lea & Pat,Hawaii,South Kohala,20.0274,-155.702,Entire home/apt,144,5,27,4,180,7,4.65,1.0,1.0,1.0,Rental unit
5387,7878,Edward,Hawaii,South Kona,19.43081,-155.88069,Entire home/apt,105,5,208,3,151,15,4.65,0.0,2.0,1.0,Rental unit
81582,442698,Elizabeth,Hawaii,Puna,19.43428,-155.21609,Entire home/apt,119,2,181,2,69,54,4.94,2.0,2.0,1.0,Home
5389,7878,Edward,Hawaii,North Kona,19.56604,-155.96199,Entire home/apt,352,5,48,3,250,12,4.87,3.0,3.0,3.0,Home
83221,451536,Connie And Andrew,Hawaii,Puna,19.53979,-155.00207,Entire home/apt,117,3,311,1,323,23,4.93,1.0,1.0,1.0,Cab
5480,8145,Normand,Hawaii,Puna,19.44149,-154.91527,Private room,134,2,0,3,365,0,New,1.0,1.0,0.0,Cab
8833,21349,Linda,Hawaii,North Kona,19.60668,-155.97585,Entire home/apt,149,3,310,1,179,29,4.42,2.0,2.0,2.0,Rental unit
87596,479545,Randall,Hawaii,South Hilo,19.81485,-155.10288,Entire home/apt,124,3,265,2,204,36,4.94,1.0,1.0,1.0,Guesthouse
312200,1605180,Morris,Hawaii,Puna,19.58041,-155.00754,Entire home/apt,183,3,573,1,323,41,4.96,2.0,2.0,2.0,Home
320684,1643064,Kurt,Hawaii,South Kona,19.48832,-155.91014,Private room,149,2,60,3,280,8,4.93,1.0,1.0,0.0,Home
13527,52967,Beth,Hawaii,North Kona,19.61632,-155.98305,Entire home/apt,169,9,7,1,176,0,3.83,1.0,1.0,1.0,Place to stay
323819,1534698,Dan,Hawaii,Puna,19.60004,-154.94348,Entire home/apt,240,3,41,5,138,0,4.98,2.0,2.0,2.0,Rental unit
330691,1643064,Kurt,Hawaii,South Kona,19.47682,-155.89774,Private room,159,2,126,3,272,17,4.9,1.0,1.0,0.0,Bed and breakfast
13688,53657,Iliahi J.,Hawaii,Puna,19.39402,-154.9306,Entire home/apt,299,3,165,2,205,20,4.85,3.0,3.0,2.0,Home
112698,430276,Heather,Hawaii,Puna,19.40633,-154.92364,Entire home/apt,119,2,73,2,319,4,4.78,1.0,1.0,1.0,Home
333624,1699469,Sylvia,Hawaii,North Kona,19.71875,-155.99356,Private room,125,3,174,2,355,22,4.97,1.0,1.0,0.0,Home
342158,1423797,Jade,Hawaii,South Hilo,19.71866,-155.09611,Private room,154,1,55,10,326,3,4.4,1.0,1.0,0.0,Home
13901,54663,Janelle,Hawaii,Puna,19.52373,-154.84746,Entire home/apt,65,3,213,7,313,23,4.59,0.0,2.0,1.0,Farm stay
342159,1423797,Jade,Hawaii,South Hilo,19.719,-155.09657,Private room,155,1,32,10,292,1,4.32,1.0,1.0,0.0,Home
118560,295585,Heather,Hawaii,South Kona,19.468897,-155.907043,Entire home/apt,180,1,392,3,295,72,4.86,1.0,1.0,1.0,Guest suite
13932,8145,Normand,Hawaii,Puna,19.44284,-154.92141,Private room,89,3,0,3,350,0,New,1.0,1.0,0.0,Hut
13933,54814,Greg,Hawaii,Puna,19.43437,-155.22057,Entire home/apt,309,1,97,1,354,19,4.74,3.0,3.0,2.0,Home
125968,7620,Lea & Pat,Hawaii,South Kohala,20.02678,-155.67889,Entire home/apt,112,5,35,4,166,8,4.68,1.0,1.0,1.0,Rental unit
342351,283136,Steve,Hawaii,South Kona,19.45073,-155.87281,Entire home/apt,122,4,121,4,192,23,4.83,1.0,1.0,1.0,Farm stay
354577,1795667,Caryl,Hawaii,North Kona,19.72466,-155.99536,Entire home/apt,106,4,326,2,308,38,4.85,0.0,1.0,1.0,Guest suite
19416,32184,Edgar,Hawaii,North Kona,19.57365,-155.96716,Entire home/apt,369,1,164,2,306,2,4.81,2.0,2.0,2.0,Townhouse
23814,94828,Liz,Hawaii,Puna,19.55471,-154.96063,Entire home/apt,95,3,405,2,255,49,4.75,2.0,2.0,1.0,Home
381247,1905893,James & Keiko,Hawaii,North Kona,19.61995,-155.96115,Entire home/apt,188,2,411,1,242,51,4.93,2.0,2.0,1.0,Guesthouse
24119,94828,Liz,Hawaii,Puna,19.5599,-154.96674,Private room,58,3,201,2,357,21,4.65,1.0,1.0,1.0,Home
168169,801306,Barbara,Hawaii,North Kona,19.62159,-155.98484,Entire home/apt,215,3,127,1,292,20,4.52,2.0,2.0,1.0,Rental unit
168203,7683071,Eric,Hawaii,North Kona,19.62188,-155.98454,Entire home/apt,115,3,135,1,128,13,4.63,1.0,1.0,1.0,Rental unit
395965,8145,Normand,Hawaii,Puna,19.44206,-154.92289,Private room,134,1,0,3,365,0,New,1.0,1.0,0.0,Cottage
36789,158713,Michael,Hawaii,South Kona,19.48092,-155.90648,Private room,189,1,355,3,36,7,4.98,1.0,1.0,1.0,Bed and breakfast
168205,11007349,Adam,Hawaii,Puna,19.43101,-155.22781,Entire home/apt,241,1,352,4,260,54,4.88,3.0,3.0,5.0,Home
36877,159123,Kristina,Hawaii,South Kona,19.31731,-155.87709,Entire home/apt,127,1,216,1,168,23,4.7,0.0,1.0,1.0,Guest suite
416936,2073706,Michael,Hawaii,Puna,19.4425,-154.91567,Entire home/apt,450,2,68,1,276,1,4.96,3.0,3.0,2.0,Home
190090,917684,Sandra,Hawaii,North Kona,19.69682,-155.98528,Entire home/apt,421,4,122,3,256,24,4.94,2.0,2.0,5.0,Home
190231,917684,Sandra,Hawaii,North Kona,19.69791,-155.98335,Entire home/apt,220,3,54,3,298,11,4.94,1.0,1.0,1.0,Rental unit
53590,7620,Lea & Pat,Hawaii,South Kohala,20.02935,-155.7007,Entire home/apt,85,18,7,4,159,5,4.71,1.0,1.0,1.0,Home
55990,265004,Todd,Hawaii,Puna,19.42698,-155.2339,Entire home/apt,190,3,77,3,266,22,4.94,3.0,3.0,2.0,Home
421737,2097691,Connie,Hawaii,Kau,19.06881,-155.66895,Entire home/apt,105,3,237,1,250,43,4.91,1.0,1.0,1.0,Cab
198734,970293,Susan And Andre,Hawaii,Puna,19.40942,-154.92766,Entire home/apt,163,1,171,5,307,11,4.67,3.0,3.0,5.0,Home
57640,265004,Todd,Hawaii,Puna,19.4275,-155.2336,Entire home/apt,180,3,167,3,309,44,4.91,3.0,3.0,1.0,Home
57642,265004,Todd,Hawaii,Puna,19.42711,-155.23421,Entire home/apt,180,3,139,3,342,29,4.94,1.0,1.0,1.0,Cottage
434008,2157197,Nev,Hawaii,North Kona,19.63668,-155.99033,Entire home/apt,116,1,623,1,250,83,4.71,1.0,1.0,1.0,Condo
201618,986776,Bill,Hawaii,North Kona,19.60885,-155.96764,Entire home/apt,553,7,29,1,106,4,4.9,3.0,3.0,4.0,Home
67431,1196996,David,Hawaii,Puna,19.3934,-154.93459,Entire home/apt,118,3,43,2,345,7,4.88,1.0,1.0,1.0,Cottage
202338,990626,Ira,Hawaii,Puna,19.43678,-155.22518,Entire home/apt,195,2,233,1,342,25,4.8,1.0,1.0,1.0,Cab
444403,1516971,Sandy,Hawaii,North Kona,19.57313,-155.96732,Entire home/apt,265,5,7,3,102,1,5.0,2.0,2.0,2.0,Condo
69794,351008,Amy,Hawaii,North Kona,19.72523,-155.98709,Entire home/apt,125,5,62,2,362,13,4.96,1.0,1.0,1.0,Guest suite
455848,1995357,Dean,Hawaii,North Kona,19.63784,-155.9852,Private room,145,3,125,4,53,16,4.92,0.0,1.0,0.0,Home
455874,1995357,Dean,Hawaii,North Kona,19.63795,-155.98573,Entire home/apt,145,3,100,4,190,15,4.89,1.0,1.0,1.0,Guest suite
204711,997199,Jill,Hawaii,South Kona,19.47032,-155.91851,Entire home/apt,225,3,29,2,1,0,4.97,2.0,2.0,2.0,Home
205599,1010934,Richard,Hawaii,North Kohala,20.243,-155.83676,Entire home/apt,206,3,62,2,72,3,4.88,1.0,1.0,1.0,Cottage
205622,1010934,Richard,Hawaii,North Kohala,20.24319,-155.83665,Entire home/apt,420,5,73,2,227,16,4.96,3.0,3.0,3.0,Home
210058,498638,Elizabeth,Hawaii,Puna,19.40969,-154.92253,Entire home/apt,99,3,57,1,144,19,4.89,1.0,1.0,1.0,Home
455893,1995357,Dean,Hawaii,North Kona,19.63597,-155.98544,Private room,135,3,68,4,159,19,4.99,1.0,1.0,0.0,Home
461418,2128914,Megan,Hawaii,South Hilo,19.72148,-155.08541,Entire home/apt,259,1,241,5,109,11,4.75,3.0,3.0,1.0,Cottage
222203,158713,Michael,Hawaii,South Kona,19.48133,-155.90622,Private room,199,1,76,3,29,2,4.99,1.0,1.0,1.0,Guesthouse
79790,430276,Heather,Hawaii,Puna,19.40557,-154.92174,Entire home/apt,90,3,70,2,365,2,4.88,1.0,1.0,1.0,Guesthouse
555648,2732545,Rosabeth,Hawaii,North Kona,19.62789,-155.98792,Entire home/apt,138,30,30,1,205,3,4.9,2.0,2.0,2.0,Condo
227803,1188354,KonaDave,Hawaii,North Kona,19.62909,-155.98869,Entire home/apt,165,5,131,3,163,20,4.72,1.0,1.0,1.0,Condo
565485,990551,Keith,Hawaii,North Hilo,19.96568,-155.21901,Entire home/apt,90,1,570,2,173,71,4.81,1.0,1.0,1.0,Farm stay
485291,4599607,SherylRose,Hawaii,Puna,19.39947,-154.91986,Entire home/apt,131,1,365,2,197,55,4.79,1.0,1.0,5.0,Home
230529,1173582,Carolyn (Fung),Hawaii,Puna,19.42585,-155.22217,Entire home/apt,145,3,464,1,338,32,4.97,1.0,1.0,1.0,Guesthouse
578348,2845098,Faith,Hawaii,Puna,19.49681,-154.9061,Entire home/apt,144,1,216,9,331,25,4.63,2.0,2.0,2.0,Home
485379,1846405,Rachelle,Hawaii,Puna,19.45734,-155.11358,Entire home/apt,65,2,32,3,355,6,4.61,1.0,1.0,1.0,Bungalow
496129,2450389,Leonard,Hawaii,Puna,19.464,-154.84885,Entire home/apt,200,1,67,11,297,0,4.65,2.0,2.0,1.0,Cab
498012,4599607,SherylRose,Hawaii,Puna,19.40031,-154.92043,Entire home/apt,70,1,369,2,235,53,4.81,0.0,1.0,1.0,Home
245410,1287271,Guy,Hawaii,South Hilo,19.7742,-155.09532,Entire home/apt,82,2,117,4,31,42,4.77,1.0,1.0,1.0,Guest suite
583044,2776473,Rose & Matthew,Hawaii,South Kohala,20.020473,-155.743607,Entire home/apt,89,1,39,3,297,7,4.92,1.0,1.0,5.0,Rental unit
499013,2450389,Leonard,Hawaii,Puna,19.46263,-154.84945,Entire home/apt,200,1,50,11,301,0,4.67,1.0,1.0,1.0,Cab
258691,1359866,Sierra,Hawaii,South Hilo,19.72132,-155.09764,Entire home/apt,305,4,128,1,261,35,4.9,2.0,2.0,2.0,Home
519698,2450389,Leonard,Hawaii,Puna,19.46488,-154.84964,Entire home/apt,117,1,52,11,299,2,4.57,1.0,1.0,5.0,Cab
519759,2450389,Leonard,Hawaii,Puna,19.46447,-154.84883,Entire home/apt,165,1,37,11,298,0,4.57,1.0,1.0,5.0,Cab
519789,2450389,Leonard,Hawaii,Puna,19.46266,-154.85048,Entire home/apt,147,1,36,11,299,2,4.42,1.0,1.0,5.0,Cab
597945,2956596,Patricia,Hawaii,South Hilo,19.73106,-155.08867,Entire home/apt,96,23,14,3,148,0,4.86,1.0,1.0,1.0,Home
523922,51027608,Elena,Hawaii,Kau,19.00351,-155.66586,Entire home/apt,164,5,111,1,365,2,4.67,2.0,2.0,1.0,Cottage
531664,1643064,Kurt,Hawaii,South Kona,19.48996,-155.91182,Private room,119,2,220,3,272,33,4.9,1.0,1.0,0.0,Home
274810,1436625,Julia,Hawaii,Kau,19.2012,-155.47613,Entire home/apt,295,1,33,4,364,1,4.55,3.0,3.0,2.0,Home
274864,1436625,Julia,Hawaii,Kau,19.19919,-155.47688,Entire home/apt,250,1,10,4,365,0,4.2,3.0,3.0,2.0,Home
606715,2956596,Patricia,Hawaii,South Hilo,19.72383,-155.09109,Private room,87,3,144,3,0,20,4.92,1.0,1.0,0.0,Home
283017,1474347,Karen,Hawaii,South Kona,19.46972,-155.92125,Entire home/apt,190,1,712,1,204,60,4.82,1.0,1.0,1.0,Guesthouse
533415,2621279,James,Hawaii,Puna,19.520348781808245,-154.84954128698385,Entire home/apt,54,2,1,3,355,1,New,1.0,1.0,1.0,Cab
283375,1411093,Rae,Hawaii,North Kona,19.70686,-155.98646,Private room,148,2,67,6,228,1,4.91,1.0,1.0,0.0,Guest suite
289022,1436625,Julia,Hawaii,Kau,19.20336,-155.47826,Entire home/apt,175,1,7,4,362,2,4.33,2.0,2.0,1.0,Home
289023,1436625,Julia,Hawaii,Kau,19.20342,-155.47802,Entire home/apt,99,1,103,4,359,23,4.54,1.0,1.0,1.0,Home
629945,3129753,Peter And Barbara,Hawaii,South Kona,19.47298,-155.89854,Entire home/apt,165,5,326,2,164,18,4.89,1.0,1.0,1.0,Cab
293054,1516971,Sandy,Hawaii,North Kona,19.57416,-155.96671,Entire home/apt,200,5,16,3,0,0,4.5,2.0,2.0,2.0,Townhouse
543962,53657,Iliahi J.,Hawaii,Puna,19.39402,-154.9306,Entire home/apt,299,3,111,2,203,1,4.85,3.0,3.0,2.0,Vacation home
547635,11007349,Adam,Hawaii,Puna,19.43278,-155.22601,Entire home/apt,252,1,458,4,246,78,4.89,3.0,3.0,5.0,Home
297648,1534698,Dan,Hawaii,Puna,19.6014,-154.94524,Entire home/apt,170,3,59,5,138,0,4.95,1.0,1.0,1.0,Rental unit
298221,1411093,Rae,Hawaii,North Kona,19.70551,-155.98583,Entire home/apt,201,1,66,6,344,0,4.76,2.0,2.0,1.0,Guest suite
299547,1534698,Dan,Hawaii,Puna,19.60131,-154.94504,Entire home/apt,195,3,63,5,118,0,4.97,1.0,1.0,1.0,Rental unit
554205,442698,Elizabeth,Hawaii,North Kona,19.71901,-155.98533,Entire home/apt,115,3,328,2,65,22,4.95,1.0,1.0,1.0,Guest suite
633307,69439,Jade,Hawaii,Puna,19.35018,-154.9885,Entire home/apt,76,1,500,13,310,51,4.79,3.0,3.0,1.0,Cottage
638917,3188262,Frank And Mary,Hawaii,North Kona,19.6031,-155.96327,Entire home/apt,130,7,39,1,196,5,4.5,2.0,2.0,2.0,Condo
1030161,5510027,Cynthia,Hawaii,South Hilo,19.69011,-155.07234,Private room,168,1,37,7,89,0,4.24,1.0,1.0,0.0,Guesthouse
640575,3198465,Kelly,Hawaii,Kau,19.06118,-155.61361,Hotel room,189,1,1,3,220,0,New,1.0,1.0,0.0,Resort
1036404,5704858,Lolly,Hawaii,North Kona,19.59701,-155.94953,Entire home/apt,130,3,134,1,123,10,4.89,1.0,1.0,1.0,Home
823773,4325044,Rebecca,Hawaii,North Kona,19.60673,-155.97587,Entire home/apt,190,4,124,1,129,15,4.84,2.0,2.0,2.0,Condo
640576,3198465,Kelly,Hawaii,Kau,19.05938,-155.61365,Hotel room,189,1,13,3,242,5,4.62,1.0,1.0,0.0,Resort
640577,3198465,Kelly,Hawaii,Kau,19.05952,-155.61369,Hotel room,269,1,22,3,228,4,4.71,2.0,2.0,0.0,Resort
640765,3199855,Karen,Hawaii,North Kona,19.6899,-155.98021,Entire home/apt,225,5,52,1,323,1,4.78,2.0,2.0,2.0,Guest suite
1046693,5763024,Yun,Hawaii,South Kona,19.31377,-155.86393,Entire home/apt,650,3,21,1,347,5,4.42,4.0,4.0,5.0,Home
846717,3129753,Peter And Barbara,Hawaii,South Kona,19.46786,-155.90774,Entire home/apt,175,5,127,2,81,5,4.94,1.0,1.0,1.0,Guesthouse
647521,3246521,Josephine,Hawaii,North Kona,19.64502,-155.98146,Entire home/apt,450,3,37,1,156,2,4.73,3.0,3.0,2.0,Home
1046703,970293,Susan And Andre,Hawaii,Puna,19.394314,-154.930511,Entire home/apt,123,1,347,5,258,49,4.77,1.0,1.0,1.0,Cottage
648073,3250582,Donna And Robbie,Hawaii,North Kona,19.67834,-155.9671,Entire home/apt,179,2,263,2,126,35,4.98,1.0,1.0,1.0,Guest suite
863978,4532636,Robert Jeffrey,Hawaii,Puna,19.40008,-154.9303,Entire home/apt,200,30,27,1,317,16,4.96,3.0,3.0,1.0,Home
1053978,5402225,Isaac,Hawaii,North Kona,19.5864,-155.96952,Entire home/apt,103,3,33,7,365,8,4.79,1.0,1.0,1.0,Condo
864241,1649104,David & Yuriko,Hawaii,North Kona,19.59192,-155.95631,Entire home/apt,299,3,220,1,218,24,4.83,2.0,2.0,2.0,Home
867626,3200626,Louisa,Hawaii,Puna,19.39903,-154.92766,Entire home/apt,55,3,399,1,346,23,4.78,1.0,1.0,1.0,Hut
1057070,5822580,Allyson,Hawaii,North Kona,19.70259,-155.9733,Entire home/apt,662,4,107,1,209,18,4.85,5.0,5.0,5.0,Home
659331,2845098,Faith,Hawaii,Puna,19.50881,-154.90176,Entire home/apt,119,1,170,9,254,26,4.6,3.0,3.0,2.0,Home
660578,3334207,Clem,Hawaii,South Kona,19.36407,-155.87264,Private room,450,3,14,4,211,1,5.0,1.0,1.0,0.0,Bed and breakfast
869156,4432125,Cynthia,Hawaii,Puna,19.42708,-155.23433,Entire home/apt,200,2,197,2,361,35,4.83,2.0,2.0,5.0,Earthen home
660579,3334207,Clem,Hawaii,South Kona,19.36224,-155.87442,Private room,450,3,6,4,250,1,5.0,1.0,1.0,0.0,Bed and breakfast
1066271,5865719,Arieh,Hawaii,South Kohala,20.02358,-155.80931,Entire home/apt,285,2,177,2,195,17,4.94,3.0,3.0,1.0,Home
873586,4611223,Don & Rivka,Hawaii,South Kohala,19.92718,-155.79561,Entire home/apt,190,5,59,1,30,10,4.81,3.0,3.0,3.0,Condo
1067305,970293,Susan And Andre,Hawaii,Puna,19.40928,-154.9276,Entire home/apt,79,1,160,5,175,18,4.56,1.0,1.0,1.0,Rental unit
877602,283136,Steve,Hawaii,South Kona,19.44978,-155.87384,Entire home/apt,272,6,96,4,163,14,4.89,3.0,3.0,5.0,Farm stay
883446,4618349,Kawehi,Hawaii,South Hilo,19.71164,-155.09449,Entire home/apt,153,3,287,1,245,9,4.91,1.0,1.0,5.0,Guesthouse
883700,4679039,Caroline And Scott,Hawaii,North Kona,19.71072,-155.95637,Entire home/apt,250,3,125,2,295,20,4.91,1.0,1.0,1.0,Cab
673202,3415930,Hawaiian Sanctuary,Hawaii,Puna,19.48196,-154.94441,Private room,100,2,35,7,327,2,4.69,1.0,1.0,0.0,Nature lodge
675016,2956596,Patricia,Hawaii,South Hilo,19.72254,-155.08929,Private room,89,3,35,3,78,2,4.91,1.0,1.0,0.0,Home
707552,3393017,Zoë,Hawaii,Puna,19.43334,-155.22555,Entire home/apt,185,1,49,2,195,1,4.98,2.0,2.0,2.0,Home
1092871,6004274,Michael,Hawaii,North Kona,19.56672,-155.96346,Entire home/apt,250,6,63,1,192,2,4.78,2.0,2.0,2.0,Condo
896664,4661580,Jerry And Alice,Hawaii,North Kona,19.59596,-155.97186,Entire home/apt,189,7,377,1,94,36,4.91,0.0,2.0,1.0,Condo
710488,3657091,Priscilla,Hawaii,North Kona,19.6924,-155.97717,Entire home/apt,95,5,194,1,123,23,4.87,1.0,1.0,1.0,Rental unit
904468,4838043,Robert,Hawaii,South Kohala,19.91904,-155.88802,Entire home/apt,391,1,161,4,142,30,4.9,3.0,3.0,2.0,Villa
908283,4679039,Caroline And Scott,Hawaii,North Kona,19.71231,-155.95732,Entire home/apt,250,3,78,2,342,12,4.95,1.0,1.0,1.0,Cottage
729224,3787834,Laura,Hawaii,South Kohala,19.9448,-155.85717,Entire home/apt,1100,7,29,1,202,2,5.0,3.0,3.0,5.0,Home
1095174,6017048,Cheryl,Hawaii,South Kona,19.20751,-155.90097,Entire home/apt,267,5,177,2,320,9,4.86,3.0,3.0,3.0,Home
729902,990551,Keith,Hawaii,North Hilo,19.96654,-155.2188,Entire home/apt,165,1,316,2,165,51,4.82,2.0,2.0,5.0,Cab
1095181,5402225,Isaac,Hawaii,North Kona,19.58754539489746,-155.97067260742188,Entire home/apt,136,3,43,7,316,5,4.79,1.0,1.0,1.0,Condo
1103829,8740,Lana,Hawaii,Puna,19.41009,-154.92824,Entire home/apt,155,2,32,2,61,9,4.56,2.0,2.0,1.0,Farm stay
918649,4934081,Kevin,Hawaii,North Kona,19.67395,-155.98215,Entire home/apt,190,2,185,1,258,8,4.82,1.0,1.0,1.0,Home
923523,4967189,Patty,Hawaii,Kau,19.0605,-155.58685,Entire home/apt,125,2,172,2,172,3,4.63,1.0,1.0,1.0,Guest suite
760735,1164814,Brenda,Hawaii,Puna,19.43775,-155.17688,Entire home/apt,145,3,210,3,230,10,4.78,1.0,1.0,1.0,Cab
927959,3866334,Sandy,Hawaii,Puna,19.39307,-154.93037,Entire home/apt,225,3,220,1,318,23,4.83,1.0,1.0,1.0,Guest suite
1107031,6077925,Laura,Hawaii,South Kohala,20.02821,-155.69973,Entire home/apt,495,3,19,2,300,7,4.95,2.0,2.0,1.0,Home
1113321,6085621,Suzy,Hawaii,Puna,19.5891,-154.99232,Entire home/apt,165,2,148,2,280,41,4.83,2.0,2.0,1.0,Cottage
1114833,2120838,Merlenna,Hawaii,Puna,19.51309,-155.113,Entire home/apt,100,4,31,7,306,3,4.21,2.0,2.0,1.0,Home
1118528,4244550,Carrie,Hawaii,North Kona,19.70127,-155.97097,Entire home/apt,129,3,235,1,173,30,4.87,1.0,1.0,1.0,Guesthouse
929435,5003596,James And Jocelyne,Hawaii,South Hilo,19.73392,-155.01419,Entire home/apt,399,2,279,3,328,27,4.71,3.0,3.0,2.0,Home
1127894,970293,Susan And Andre,Hawaii,Puna,19.39509,-154.92942,Entire home/apt,119,1,366,5,294,40,4.83,1.0,1.0,1.0,Cottage
933682,5034621,Mark And Sandy,Hawaii,Puna,19.46121,-154.92762,Entire home/apt,130,3,12,1,284,3,4.33,3.0,3.0,3.0,Home
790040,4163115,Daniel,Hawaii,Puna,19.55925,-154.89684,Entire home/apt,189,2,55,1,365,0,4.41,3.0,3.0,2.0,Home
936558,970293,Susan And Andre,Hawaii,Puna,19.394314,-154.930511,Entire home/apt,139,1,228,5,209,31,4.73,1.0,1.0,1.0,Cottage
937990,2450389,Leonard,Hawaii,Puna,19.46262,-154.84921,Entire home/apt,133,1,30,11,267,2,4.57,1.0,1.0,1.0,Cab
1143870,1164814,Brenda,Hawaii,Puna,19.48292,-155.26349,Entire home/apt,290,2,142,3,215,19,4.96,2.0,2.0,3.0,Home
801736,4032779,Alissa & Derek,Hawaii,North Kona,19.64562,-155.95295,Entire home/apt,258,4,230,1,76,27,4.95,1.0,1.0,2.0,Home
940185,1534698,Dan,Hawaii,Puna,19.60008,-154.94323,Entire home/apt,460,3,40,5,138,0,4.8,4.0,4.0,4.0,Condo
941361,5089409,Thomas,Hawaii,North Kona,19.60549,-155.95983,Entire home/apt,138,2,600,1,144,69,4.97,1.0,1.0,1.0,Rental unit
1309377,7117556,Elvira And Hugh,Hawaii,Puna,19.43597,-154.91855,Entire home/apt,50,30,55,2,92,4,4.96,2.0,2.0,5.0,Home
942157,2450389,Leonard,Hawaii,Puna,19.46269,-154.85053,Entire home/apt,86,1,62,11,278,2,4.61,1.0,1.0,5.0,Cab
942895,5099982,Liz And Robert,Hawaii,North Kona,19.58949851989746,-155.97085571289062,Entire home/apt,140,6,350,1,72,27,4.89,1.0,1.0,1.0,Guest suite
1310350,2128914,Megan,Hawaii,South Hilo,19.72191,-155.0848,Entire home/apt,143,2,628,5,46,20,4.7,1.0,1.0,5.0,Rental unit
1163863,6077925,Laura,Hawaii,South Kohala,20.02742,-155.70002,Entire home/apt,650,3,32,2,303,6,5.0,3.0,3.0,2.0,Home
1332309,7226369,Iris & Zach,Hawaii,South Kona,19.50239,-155.92461,Entire home/apt,209,5,152,5,215,3,4.87,1.0,1.0,1.0,Cottage
1336834,7117556,Elvira And Hugh,Hawaii,Puna,19.440729,-154.922836,Entire home/apt,50,30,246,2,85,2,4.96,1.0,1.0,1.0,Bungalow
964857,5260634,Donna And Kevin,Hawaii,North Kohala,20.21238,-155.8457,Entire home/apt,225,3,34,2,349,5,4.79,1.0,1.0,1.0,Farm stay
975668,4967189,Patty,Hawaii,Kau,19.05898,-155.58697,Private room,95,1,205,2,83,3,4.66,1.0,1.0,0.0,Rental unit
1175508,6433638,Kathryn,Hawaii,North Kona,19.70647,-155.9563,Entire home/apt,225,3,115,1,306,12,4.96,2.0,2.0,1.0,Cottage
1340313,7269721,Gisella,Hawaii,Puna,19.61103,-155.0328,Entire home/apt,190,4,111,1,241,15,4.87,2.0,2.0,2.0,Cottage
1180632,1164814,Brenda,Hawaii,Puna,19.42632,-155.21634,Entire home/apt,197,2,280,3,287,43,4.91,1.0,1.0,1.0,Cottage
1340799,1525725,Bill,Hawaii,North Kona,19.72093,-155.98427,Entire home/apt,155,2,14,3,145,5,4.67,2.0,2.0,2.0,Home
984843,5402225,Isaac,Hawaii,North Kona,19.58754539489746,-155.97067260742188,Entire home/apt,106,2,69,7,330,9,4.76,1.0,1.0,1.0,Condo
1182612,6469356,Pat & Susan,Hawaii,North Kona,19.6367,-155.99012,Entire home/apt,127,2,101,2,193,34,4.87,0.0,1.0,1.0,Condo
1185854,6484751,Mel,Hawaii,North Kohala,20.23673,-155.85929,Entire home/apt,140,3,116,1,267,28,4.81,1.0,1.0,1.0,Guest suite
984845,5402225,Isaac,Hawaii,North Kona,19.58754539489746,-155.97067260742188,Entire home/apt,109,2,67,7,352,15,4.76,1.0,1.0,1.0,Condo
1349377,7039403,Robin,Hawaii,South Hilo,19.70803,-155.0743,Private room,100,2,35,7,365,2,4.6,1.0,1.0,5.0,Home
1349515,7039403,Robin,Hawaii,South Hilo,19.70756,-155.07185,Private room,155,2,42,7,363,0,4.64,1.0,1.0,5.0,Home
1206189,2612922,Tom,Hawaii,South Kohala,19.92865,-155.80072,Private room,89,1,288,1,159,21,4.92,2.0,2.0,0.0,Home
1349619,7039403,Robin,Hawaii,South Hilo,19.70656,-155.07368,Entire home/apt,350,2,13,7,362,4,4.46,3.0,3.0,5.0,Home
1001871,5510027,Cynthia,Hawaii,South Hilo,19.69095,-155.07089,Entire home/apt,194,1,50,7,90,1,4.46,1.0,1.0,1.0,Guesthouse
1206363,6590093,Kaeo & Karl,Hawaii,Puna,19.48461,-155.10422,Entire home/apt,141,5,446,1,144,34,4.95,1.0,1.0,1.0,Place to stay
1214155,165595,Yarden,Hawaii,North Kona,19.61993,-155.98347,Entire home/apt,262,2,223,3,165,23,4.79,2.0,2.0,2.0,Condo
1018935,5590398,Patricia & Tony,Hawaii,North Kona,19.57395,-155.96589,Entire home/apt,275,7,29,1,163,1,4.45,2.0,2.0,2.0,Townhouse
1019465,5612605,Diana,Hawaii,South Hilo,19.675966,-155.091766,Private room,80,3,59,15,365,0,4.81,1.0,1.0,0.0,Bed and breakfast
1233353,53101,Martin,Hawaii,North Kohala,20.24381,-155.88539,Entire home/apt,225,2,68,2,352,19,4.76,2.0,2.0,1.0,Home
1022193,5627469,Linda,Hawaii,South Kona,19.43224,-155.88866,Entire home/apt,123,3,280,1,355,24,4.79,1.0,1.0,1.0,Guest suite
1022200,3393610,Daniel,Hawaii,North Kona,19.56895,-155.96287,Entire home/apt,175,7,1,1,243,0,New,2.0,2.0,2.0,Rental unit
1244222,6782149,Akiko,Hawaii,South Hilo,19.89101,-155.12602,Entire home/apt,150,7,22,7,98,6,4.91,3.0,3.0,5.0,Home
1030150,5510027,Cynthia,Hawaii,South Hilo,19.6892,-155.07254,Private room,158,1,54,7,89,1,4.48,1.0,1.0,2.0,Guesthouse
1030151,5510027,Cynthia,Hawaii,South Hilo,19.68865,-155.0721,Private room,128,1,58,7,90,0,4.48,1.0,1.0,0.0,Guest suite
